2D Gaussian filter kernel:
0.010648, 0.011247, 0.011695, 0.011972, 0.012066, 0.011972, 0.011695, 0.011247, 0.010648,
0.011247, 0.011879, 0.012352, 0.012645, 0.012744, 0.012645, 0.012352, 0.011879, 0.011247,
0.011695, 0.012352, 0.012844, 0.013149, 0.013252, 0.013149, 0.012844, 0.012352, 0.011695,
0.011972, 0.012645, 0.013149, 0.013461, 0.013566, 0.013461, 0.013149, 0.012645, 0.011972,
0.012066, 0.012744, 0.013252, 0.013566, 0.013673, 0.013566, 0.013252, 0.012744, 0.012066,
0.011972, 0.012645, 0.013149, 0.013461, 0.013566, 0.013461, 0.013149, 0.012645, 0.011972,
0.011695, 0.012352, 0.012844, 0.013149, 0.013252, 0.013149, 0.012844, 0.012352, 0.011695,
0.011247, 0.011879, 0.012352, 0.012645, 0.012744, 0.012645, 0.012352, 0.011879, 0.011247,
0.010648, 0.011247, 0.011695, 0.011972, 0.012066, 0.011972, 0.011695, 0.011247, 0.010648,
